User_ID,Age,Gender,Income_Level,Browsing_Time (mins),Discount (%),Coupon_Category,Previous_Purchases,Purchase_Intention
U5915,18,Male,Low,26,70,Electronics,2,1
U5916,37,Male,Low,12,20,Entertainment,4,0
U5917,45,Female,Medium,13,40,Food,5,0
U5918,36,Male,Low,5,30,Travel,2,0
U5919,30,Male,Medium,12,20,Entertainment,2,0
U5920,55,Female,High,29,30,Entertainment,7,1
U5921,35,Male,High,4,60,Entertainment,6,1
U5922,51,Female,High,17,10,Food,9,1
U5923,41,Female,Medium,5,30,Health,9,1
U5924,42,Male,High,27,70,Entertainment,5,1
U5925,39,Female,Medium,9,60,Health,8,1
U5926,51,Male,Low,10,70,Travel,0,1
U5927,48,Female,High,22,30,Clothing,4,1
U5928,47,Female,Medium,5,50,Entertainment,7,1
U5929,28,Male,Low,7,60,Clothing,5,1
U5930,24,Female,High,7,70,Clothing,9,1
U5931,43,Female,Medium,12,70,Food,2,1
U5932,21,Male,Medium,11,10,Electronics,2,0
U5933,40,Male,Medium,15,10,Clothing,1,0
U5934,25,Male,Low,5,10,Health,2,0
U5935,45,Male,Medium,21,70,Electronics,7,1
U5936,55,Female,High,11,50,Travel,3,1
U5937,57,Male,High,5,30,Electronics,2,0
U5938,48,Female,Low,16,70,Entertainment,4,1
U5939,29,Male,Low,23,50,Electronics,7,1
U5940,27,Female,High,14,80,Food,5,1
U5941,38,Female,Low,29,50,Food,3,1
U5942,26,Female,Low,1,70,Travel,8,1
U5943,38,Male,High,21,80,Clothing,0,1
U5944,48,Male,Medium,5,50,Clothing,3,1
U5945,34,Male,Low,8,10,Health,6,1
U5946,21,Female,Low,14,20,Health,9,1
U5947,25,Female,Medium,13,70,Food,2,1
U5948,47,Female,Medium,10,50,Entertainment,6,1
U5949,57,Male,Medium,20,40,Food,4,1
U5950,51,Male,Low,28,70,Entertainment,5,1
U5951,50,Female,Medium,1,60,Entertainment,8,1
U5952,52,Female,High,19,20,Health,2,1
U5953,52,Female,Medium,4,40,Clothing,0,0
U5954,39,Male,High,9,60,Travel,10,1
U5955,25,Male,Low,24,80,Food,10,1
U5956,27,Female,Medium,26,30,Health,0,1
U5957,49,Female,Medium,29,50,Electronics,10,1
U5958,59,Female,Low,9,70,Clothing,7,1
U5959,35,Male,Low,16,50,Health,3,1
U5960,40,Male,High,17,40,Food,1,1
U5961,38,Male,Medium,14,50,Food,3,1
U5962,51,Male,Low,19,50,Entertainment,2,1
U5963,23,Female,Low,4,70,Health,7,1
U5964,19,Male,Low,24,30,Food,7,1
U5965,44,Female,Medium,18,50,Clothing,2,1
U5966,24,Female,High,12,20,Clothing,5,0
U5967,42,Female,Medium,1,50,Entertainment,5,1
U5968,20,Male,Medium,16,10,Food,7,1
U5969,46,Male,Low,27,60,Clothing,6,1
U5970,57,Female,Low,6,80,Clothing,3,1
U5971,36,Female,Medium,11,70,Food,8,1
U5972,27,Female,Low,7,60,Electronics,8,1
U5973,25,Male,Medium,7,70,Electronics,4,1
U5974,44,Male,Medium,30,60,Entertainment,3,1
U5975,19,Female,High,20,50,Travel,6,1
U5976,22,Male,High,1,30,Clothing,10,1
U5977,33,Male,Medium,18,60,Clothing,4,1
U5978,46,Female,Low,11,30,Electronics,4,0
U5979,41,Male,High,13,10,Food,8,1
U5980,39,Female,Medium,12,70,Entertainment,9,1
U5981,44,Female,High,17,70,Food,7,1
U5982,46,Female,High,22,10,Entertainment,9,1
U5983,23,Female,Low,22,40,Electronics,3,1
U5984,53,Female,Low,25,40,Clothing,0,1
U5985,57,Male,Low,25,30,Clothing,5,1
U5986,56,Male,Low,21,20,Travel,8,1
U5987,25,Male,High,1,20,Entertainment,9,1
U5988,22,Male,Low,18,30,Entertainment,4,1
U5989,57,Female,Medium,30,10,Clothing,0,1
U5990,44,Female,High,30,10,Entertainment,7,1
U5991,31,Male,High,22,20,Health,1,1
U5992,53,Female,High,11,70,Entertainment,1,1
U5993,36,Male,Low,29,20,Travel,5,1
U5994,29,Male,Low,3,60,Clothing,0,1
U5995,23,Female,High,24,10,Travel,6,1
U5996,37,Female,High,29,70,Electronics,6,1
U5997,25,Male,High,30,20,Entertainment,1,1
U5998,43,Male,High,27,30,Clothing,10,1
U5999,60,Male,Low,15,80,Health,3,1
U6000,48,Female,Medium,11,70,Entertainment,7,1
U6001,33,Male,High,16,20,Entertainment,1,1
U6002,35,Female,Medium,4,10,Clothing,0,0
U6003,50,Female,Low,16,10,Food,5,1
U6004,48,Female,Low,5,50,Clothing,6,1
U6005,55,Male,Medium,10,60,Electronics,1,1
U6006,27,Female,Medium,26,40,Travel,6,1
U6007,24,Female,Low,19,40,Travel,10,1
U6008,56,Male,Medium,25,40,Food,9,1
U6009,26,Female,Medium,9,30,Entertainment,10,1
U6010,58,Male,Medium,16,20,Health,7,1
U6011,50,Female,High,8,10,Entertainment,3,0
U6012,40,Female,Low,9,70,Electronics,0,1
U6013,40,Male,Low,28,80,Travel,4,1
U6014,23,Female,High,28,20,Travel,5,1
U6015,32,Female,Medium,3,70,Clothing,6,1
U6016,45,Female,High,5,30,Entertainment,6,1
U6017,29,Female,Low,25,40,Electronics,1,1
U6018,43,Female,Low,3,40,Electronics,1,0
U6019,40,Male,Low,11,50,Entertainment,8,1
U6020,50,Female,High,13,60,Travel,4,1
U6021,58,Female,Low,19,30,Food,7,1
U6022,59,Male,Medium,13,50,Clothing,7,1
U6023,29,Male,Low,8,10,Clothing,9,1
U6024,19,Female,Medium,16,50,Food,0,1
U6025,27,Female,High,11,40,Food,9,1
U6026,31,Female,Low,4,60,Health,8,1
U6027,19,Male,Medium,8,40,Health,2,0
U6028,35,Female,High,7,20,Food,9,1
U6029,36,Male,Low,20,50,Food,7,1
U6030,55,Female,High,15,60,Health,6,1
U6031,29,Female,Low,6,10,Travel,6,1
U6032,40,Female,Medium,14,80,Clothing,1,1
U6033,47,Female,Medium,7,50,Entertainment,3,1
U6034,21,Female,High,15,40,Entertainment,0,0
U6035,59,Male,Low,24,30,Food,2,1
U6036,20,Female,Low,2,50,Clothing,6,1
U6037,43,Male,High,29,50,Clothing,4,1
U6038,42,Female,Low,7,60,Health,1,1
U6039,25,Female,Low,15,50,Health,10,1
U6040,33,Male,Medium,10,30,Entertainment,5,0
U6041,23,Male,High,4,50,Food,4,1
U6042,50,Female,Low,30,30,Travel,5,1
U6043,60,Male,Low,14,40,Travel,4,0
U6044,28,Male,Low,24,60,Health,2,1
U6045,37,Male,Low,23,70,Travel,7,1
U6046,24,Female,Low,16,70,Entertainment,5,1
U6047,22,Female,Medium,13,40,Health,9,1
U6048,44,Male,Medium,6,60,Clothing,4,1
U6049,37,Female,High,7,10,Health,10,1
U6050,48,Female,Medium,18,20,Clothing,6,1
U6051,18,Male,Low,16,60,Electronics,6,1
U6052,55,Female,High,3,20,Electronics,9,1
U6053,52,Male,Low,11,70,Entertainment,8,1
U6054,50,Male,High,16,60,Health,3,1
U6055,34,Female,Medium,17,10,Entertainment,6,1
U6056,30,Female,High,23,50,Food,7,1
U6057,58,Male,Low,17,80,Electronics,1,1
U6058,28,Male,Medium,5,80,Entertainment,9,1
U6059,38,Male,High,10,80,Health,2,1
U6060,30,Male,High,11,50,Entertainment,3,1
U6061,41,Female,Medium,10,70,Travel,8,1
U6062,50,Male,Medium,9,10,Travel,5,0
U6063,25,Male,Medium,28,70,Health,7,1
U6064,35,Male,High,8,70,Clothing,1,1
U6065,54,Female,Medium,14,30,Clothing,2,0
U6066,31,Male,Low,30,80,Food,5,1
U6067,47,Male,High,6,40,Travel,5,0
U6068,59,Male,High,20,50,Food,1,1
U6069,20,Female,Low,8,50,Health,2,1
U6070,20,Female,Low,16,50,Health,5,1
U6071,20,Female,Low,29,60,Entertainment,3,1
U6072,52,Female,Low,1,70,Entertainment,1,1
U6073,23,Female,High,29,40,Electronics,0,1
U6074,27,Female,High,7,10,Food,3,0
U6075,21,Male,Medium,19,10,Food,0,1
U6076,36,Female,Medium,15,60,Electronics,6,1
U6077,34,Female,High,6,20,Food,10,1
U6078,23,Female,High,23,10,Travel,10,1
U6079,59,Male,Low,21,70,Electronics,6,1
U6080,34,Female,Medium,22,30,Entertainment,3,1
U6081,48,Male,High,18,20,Electronics,6,1
U6082,36,Male,High,9,50,Electronics,3,1
U6083,28,Female,Low,20,50,Electronics,0,1
U6084,59,Male,High,25,40,Food,6,1
U6085,18,Female,Low,10,70,Clothing,7,1
U6086,23,Female,High,27,40,Food,8,1
U6087,21,Male,Low,17,50,Electronics,7,1
U6088,58,Male,Low,21,10,Food,5,1
U6089,34,Male,High,25,80,Health,9,1
U6090,52,Female,Medium,22,70,Entertainment,4,1
U6091,58,Female,High,13,40,Food,7,1
U6092,54,Male,Low,14,80,Travel,10,1
U6093,25,Male,Low,19,70,Travel,4,1
U6094,34,Male,Medium,4,20,Electronics,3,0
U6095,26,Female,Low,17,40,Electronics,1,1
U6096,51,Female,Low,21,20,Health,9,1
U6097,46,Female,High,22,50,Clothing,7,1
U6098,45,Male,Medium,24,30,Clothing,6,1
U6099,46,Female,Low,19,10,Entertainment,4,1
U6100,28,Female,Low,20,50,Entertainment,1,1
U6101,43,Male,Low,3,30,Entertainment,1,0
U6102,34,Female,Low,4,30,Electronics,4,0
U6103,31,Male,High,30,80,Health,8,1
U6104,21,Female,High,14,80,Electronics,10,1
U6105,22,Male,High,17,60,Electronics,2,1
U6106,47,Male,High,29,10,Health,6,1
U6107,19,Male,Low,26,40,Travel,7,1
U6108,21,Female,Low,6,80,Food,1,1
U6109,58,Male,Medium,14,20,Food,3,0
U6110,55,Male,Low,24,20,Clothing,7,1
U6111,32,Male,Medium,8,60,Electronics,9,1
U6112,39,Male,Medium,5,20,Clothing,1,0
U6113,29,Female,Medium,2,70,Travel,3,1
U6114,35,Male,Low,7,70,Food,3,1
U6115,60,Male,High,26,30,Travel,2,1
U6116,20,Female,Low,7,70,Health,1,1
U6117,27,Female,Low,8,80,Health,8,1
U6118,21,Male,Medium,27,80,Entertainment,2,1
U6119,57,Male,Medium,28,70,Travel,1,1
U6120,38,Female,Medium,4,40,Clothing,6,1
U6121,52,Female,High,11,60,Health,2,1
U6122,36,Male,High,2,20,Electronics,10,1
U6123,45,Male,High,19,40,Entertainment,5,1
U6124,38,Female,High,23,60,Clothing,1,1
U6125,59,Male,High,7,60,Health,5,1
U6126,23,Male,High,27,20,Health,0,1
U6127,21,Female,Low,10,20,Electronics,3,0
U6128,40,Female,Low,16,60,Electronics,0,1
U6129,19,Male,High,10,50,Clothing,6,1
U6130,19,Male,Medium,3,80,Health,6,1
U6131,30,Female,Low,6,10,Food,10,1
U6132,48,Male,Medium,24,40,Electronics,7,1
U6133,20,Female,High,14,80,Food,1,1
U6134,40,Male,High,22,80,Entertainment,0,1
U6135,60,Female,High,30,70,Electronics,2,1
U6136,42,Female,Low,15,10,Electronics,2,0
U6137,21,Female,Medium,6,20,Travel,9,1
U6138,57,Female,Medium,16,20,Food,8,1
U6139,50,Female,High,6,50,Electronics,4,1
U6140,21,Female,High,2,30,Entertainment,7,1
U6141,29,Male,High,21,70,Health,3,1
U6142,27,Female,High,4,40,Entertainment,5,0
U6143,39,Female,Medium,18,40,Clothing,10,1
U6144,31,Female,Low,23,40,Electronics,10,1
U6145,50,Female,Medium,10,60,Food,7,1
U6146,19,Male,Low,15,80,Entertainment,10,1
U6147,40,Female,Medium,30,70,Health,6,1
U6148,27,Male,Low,15,20,Travel,5,0
U6149,37,Male,Low,25,50,Travel,6,1
U6150,18,Female,Low,15,30,Health,6,1
U6151,36,Female,High,5,20,Clothing,4,0
U6152,45,Male,High,25,20,Health,9,1
U6153,29,Female,Low,6,20,Food,5,0
U6154,21,Female,Low,29,50,Travel,0,1
U6155,32,Male,High,5,20,Electronics,1,0
U6156,58,Female,High,26,50,Entertainment,8,1
U6157,46,Female,High,3,30,Entertainment,5,0
U6158,25,Male,Medium,27,10,Travel,1,1
U6159,59,Male,Low,16,60,Clothing,1,1
U6160,22,Male,High,19,20,Travel,7,1
U6161,28,Female,Medium,2,50,Health,7,1
U6162,48,Female,Medium,7,70,Health,3,1
U6163,46,Female,Medium,7,50,Entertainment,4,1
U6164,25,Male,Medium,16,10,Travel,1,1
U6165,27,Female,Medium,27,80,Health,9,1
U6166,25,Male,Low,3,30,Travel,0,0
U6167,56,Female,High,28,20,Clothing,2,1
U6168,34,Male,High,4,30,Entertainment,1,0
U6169,57,Male,Medium,14,40,Food,4,0
U6170,35,Female,Medium,14,70,Entertainment,3,1
U6171,54,Male,Medium,23,10,Electronics,5,1
U6172,60,Female,Low,24,70,Electronics,5,1
U6173,21,Male,High,26,70,Clothing,5,1
U6174,52,Male,High,17,50,Travel,1,1
U6175,25,Female,High,3,20,Clothing,5,0
U6176,34,Female,Low,26,70,Food,8,1
U6177,24,Male,High,7,30,Travel,10,1
U6178,54,Female,Low,24,70,Food,2,1
U6179,47,Female,Medium,15,60,Health,0,1
U6180,20,Male,Medium,10,10,Entertainment,4,0
U6181,58,Female,High,26,60,Electronics,8,1
U6182,35,Female,Medium,11,80,Health,5,1
U6183,56,Male,High,5,10,Food,0,0
U6184,18,Male,Low,11,60,Entertainment,1,1
U6185,60,Female,High,16,40,Food,1,1
U6186,26,Male,High,4,40,Health,2,0
U6187,18,Male,Medium,14,30,Health,0,0
U6188,20,Male,Low,27,70,Clothing,8,1
U6189,55,Female,High,26,10,Food,3,1
U6190,20,Male,Low,5,70,Electronics,9,1
U6191,40,Female,Low,10,20,Electronics,2,0
U6192,45,Male,Low,1,10,Electronics,9,1
U6193,49,Male,High,13,80,Travel,9,1
U6194,60,Male,High,6,20,Electronics,10,1
U6195,60,Male,High,13,20,Entertainment,2,0
U6196,35,Male,Low,6,50,Food,9,1
U6197,32,Female,Medium,13,10,Clothing,7,1
U6198,39,Female,Medium,1,80,Food,8,1
U6199,39,Male,Medium,22,20,Health,5,1
U6200,27,Female,Medium,15,30,Travel,0,0
U6201,28,Male,Low,16,40,Electronics,0,1
U6202,19,Female,Low,20,60,Travel,10,1
U6203,59,Male,High,13,80,Clothing,7,1
U6204,19,Male,High,24,80,Health,8,1
U6205,30,Male,Low,26,70,Clothing,8,1
U6206,44,Male,Medium,25,20,Travel,9,1
U6207,37,Male,Low,18,70,Health,0,1
U6208,31,Male,Medium,1,50,Travel,3,1
U6209,59,Male,Low,27,10,Clothing,2,1
U6210,57,Female,Low,26,60,Electronics,3,1
U6211,46,Male,High,24,40,Clothing,6,1
U6212,48,Male,Medium,29,60,Health,6,1
U6213,19,Female,Low,12,70,Health,2,1
U6214,25,Male,Medium,20,50,Travel,4,1
U6215,31,Male,High,14,50,Food,0,1
U6216,55,Female,Medium,6,10,Clothing,7,1
U6217,46,Male,High,10,30,Entertainment,4,0
U6218,42,Male,Low,3,60,Clothing,3,1
U6219,53,Male,Medium,18,80,Electronics,2,1
U6220,45,Male,High,17,30,Entertainment,1,1
U6221,33,Male,High,5,10,Food,6,1
U6222,23,Female,Medium,7,60,Clothing,10,1
U6223,54,Female,High,1,80,Food,1,1
U6224,51,Male,High,9,10,Electronics,4,0
U6225,27,Male,Low,24,30,Health,4,1
U6226,27,Female,High,14,70,Food,4,1
U6227,51,Female,High,18,10,Electronics,10,1
U6228,29,Female,High,12,80,Entertainment,5,1
U6229,50,Male,Low,18,70,Entertainment,5,1
U6230,33,Female,High,14,50,Travel,3,1
U6231,35,Female,Low,4,50,Food,3,1
U6232,19,Male,Low,2,60,Food,2,1
U6233,36,Male,Low,7,40,Travel,0,0
U6234,39,Female,Medium,9,60,Health,8,1
U6235,31,Female,High,2,60,Electronics,7,1
U6236,25,Male,Low,15,80,Clothing,4,1
U6237,34,Female,Low,2,10,Entertainment,3,0
U6238,33,Female,Medium,15,60,Food,4,1
U6239,19,Male,High,17,70,Electronics,9,1
U6240,47,Male,Low,15,10,Travel,6,1
U6241,39,Male,Low,8,80,Travel,1,1
U6242,30,Male,High,25,80,Food,7,1
U6243,52,Male,Medium,13,10,Food,4,0
U6244,18,Male,High,25,50,Clothing,1,1
U6245,28,Male,Low,8,20,Food,2,0
U6246,39,Female,High,25,40,Travel,0,1
U6247,51,Male,Medium,29,20,Clothing,0,1
U6248,37,Female,High,5,40,Travel,1,0
U6249,35,Female,Low,17,30,Health,0,1
U6250,38,Male,Low,5,40,Health,0,0
U6251,31,Male,High,2,60,Health,10,1
U6252,50,Female,Low,25,10,Entertainment,3,1
U6253,32,Male,Low,15,50,Health,3,1
U6254,36,Female,High,17,40,Travel,1,1
U6255,19,Male,Low,2,70,Clothing,7,1
U6256,30,Female,Medium,1,80,Food,9,1
U6257,20,Male,Medium,22,60,Travel,5,1
U6258,60,Female,Low,16,70,Entertainment,6,1
U6259,41,Male,Medium,23,20,Health,7,1
U6260,35,Female,High,2,10,Food,5,0
U6261,19,Male,Low,27,10,Health,6,1
U6262,26,Female,High,21,10,Health,4,1
U6263,33,Male,Medium,14,30,Electronics,7,1
U6264,35,Female,Low,3,30,Health,8,1
U6265,33,Female,High,25,60,Travel,0,1
U6266,52,Female,Low,9,80,Entertainment,7,1
U6267,39,Female,Low,2,50,Clothing,1,1
U6268,33,Male,Medium,4,70,Health,9,1
U6269,21,Female,High,28,10,Electronics,8,1
U6270,58,Female,Medium,10,60,Travel,2,1
U6271,20,Female,High,13,40,Travel,5,0
U6272,19,Female,Medium,16,80,Clothing,2,1
U6273,39,Female,High,21,70,Entertainment,0,1
U6274,59,Male,Medium,7,40,Electronics,10,1
U6275,53,Female,High,26,10,Entertainment,5,1
U6276,25,Female,High,16,20,Clothing,2,1
U6277,28,Female,Medium,18,80,Food,4,1
U6278,35,Female,High,2,50,Travel,2,1
U6279,28,Female,Medium,9,50,Health,5,1
U6280,24,Female,Medium,6,50,Clothing,10,1
U6281,23,Female,Low,28,40,Clothing,7,1
U6282,44,Male,High,29,20,Electronics,0,1
U6283,52,Male,Low,6,60,Food,1,1
U6284,55,Male,Low,1,50,Entertainment,2,1
U6285,50,Male,High,10,10,Electronics,1,0
U6286,29,Female,High,30,50,Clothing,9,1
U6287,56,Male,Medium,13,20,Travel,0,0
U6288,36,Male,High,16,80,Electronics,8,1
U6289,21,Male,High,4,70,Clothing,2,1
U6290,33,Female,Low,7,60,Travel,3,1
U6291,25,Male,Low,18,30,Electronics,4,1
U6292,38,Male,Medium,11,70,Health,7,1
U6293,45,Male,Low,5,50,Electronics,10,1
U6294,56,Female,Low,14,70,Clothing,3,1
U6295,54,Male,Medium,20,50,Food,4,1
U6296,55,Male,High,9,80,Travel,2,1
U6297,38,Male,Low,15,70,Health,0,1
U6298,32,Female,Medium,27,30,Entertainment,4,1
U6299,38,Female,Medium,27,20,Entertainment,1,1
U6300,58,Female,Medium,30,80,Electronics,9,1
U6301,46,Female,Medium,1,50,Entertainment,3,1
U6302,27,Male,Low,30,80,Travel,2,1
U6303,41,Female,Low,16,60,Health,4,1
U6304,38,Female,High,15,40,Clothing,0,0
U6305,35,Male,Low,30,60,Electronics,8,1
U6306,42,Female,High,18,60,Electronics,8,1
U6307,28,Male,High,12,20,Clothing,1,0
U6308,44,Female,Medium,13,30,Food,2,0
U6309,31,Female,High,21,40,Health,6,1
U6310,53,Female,High,24,20,Electronics,4,1
U6311,45,Female,Low,25,30,Clothing,4,1
U6312,49,Male,High,29,30,Entertainment,8,1
U6313,48,Female,Low,16,70,Entertainment,4,1
U6314,29,Female,Low,18,40,Entertainment,6,1
U6315,21,Female,High,4,10,Travel,4,0
U6316,21,Female,High,13,40,Food,10,1
U6317,54,Female,Medium,25,80,Food,4,1
U6318,38,Female,Low,24,10,Electronics,2,1
U6319,45,Male,Low,4,70,Food,0,1
U6320,24,Male,Low,26,70,Electronics,10,1
U6321,23,Female,Medium,21,70,Electronics,8,1
U6322,29,Female,Medium,24,50,Electronics,7,1
U6323,18,Male,Medium,21,10,Entertainment,3,1
U6324,32,Male,Low,3,70,Entertainment,1,1
U6325,46,Female,High,18,80,Electronics,9,1
U6326,39,Male,Medium,2,40,Clothing,4,0
U6327,58,Female,High,3,10,Electronics,1,0
U6328,38,Female,Low,16,10,Food,9,1
U6329,27,Female,Medium,25,30,Clothing,8,1
U6330,20,Female,Medium,14,20,Travel,3,0
U6331,32,Male,High,27,70,Entertainment,6,1
U6332,32,Female,Low,27,20,Clothing,8,1
U6333,43,Male,Low,4,40,Food,0,0
U6334,28,Male,High,9,60,Travel,3,1
U6335,43,Female,High,3,20,Electronics,4,0
U6336,47,Male,Medium,3,50,Entertainment,5,1
U6337,52,Female,Low,18,10,Travel,1,1
U6338,21,Male,Medium,27,60,Clothing,7,1
U6339,22,Male,Medium,27,80,Electronics,10,1
U6340,53,Male,High,12,10,Electronics,7,1
U6341,19,Male,Low,21,70,Health,3,1
U6342,39,Female,Low,12,20,Clothing,5,0
U6343,23,Male,Low,28,70,Electronics,9,1
U6344,26,Female,Medium,7,50,Entertainment,0,1
U6345,60,Female,Low,12,60,Electronics,0,1
U6346,57,Male,Medium,9,30,Clothing,9,1
U6347,39,Female,High,1,70,Electronics,3,1
U6348,32,Male,High,29,20,Entertainment,2,1
U6349,36,Male,High,16,80,Electronics,10,1
U6350,19,Female,Medium,29,20,Travel,8,1
U6351,32,Male,Medium,19,40,Electronics,9,1
U6352,60,Female,Medium,9,40,Health,7,1
U6353,18,Male,High,9,60,Travel,3,1
U6354,60,Male,High,21,40,Health,7,1
U6355,58,Female,Medium,18,20,Entertainment,9,1
U6356,49,Male,Low,2,20,Entertainment,0,0
U6357,22,Male,High,23,10,Electronics,10,1
U6358,45,Female,Medium,15,50,Clothing,5,1
U6359,52,Male,High,5,10,Travel,0,0
U6360,28,Female,Medium,2,60,Food,2,1
U6361,58,Female,Low,30,10,Entertainment,3,1
U6362,56,Female,Medium,11,80,Food,6,1
U6363,44,Female,Medium,22,60,Food,9,1
U6364,50,Male,High,4,60,Food,2,1
U6365,50,Female,High,26,50,Travel,7,1
U6366,49,Male,Medium,21,60,Clothing,6,1
U6367,60,Male,Medium,13,10,Clothing,6,1
U6368,56,Female,High,23,60,Electronics,3,1
U6369,39,Female,High,9,40,Entertainment,6,1
U6370,52,Male,High,11,50,Clothing,10,1
U6371,35,Male,Low,25,80,Food,0,1
U6372,24,Male,Low,23,10,Electronics,4,1
U6373,43,Female,High,8,50,Electronics,6,1
U6374,19,Male,High,4,80,Food,8,1
U6375,51,Female,Low,6,20,Entertainment,10,1
U6376,18,Male,Low,11,80,Food,8,1
U6377,19,Male,Low,2,60,Electronics,7,1
U6378,53,Male,High,19,70,Electronics,7,1
U6379,21,Male,High,20,20,Health,7,1
U6380,34,Female,Medium,4,70,Entertainment,7,1
U6381,56,Female,Low,8,60,Clothing,10,1
U6382,51,Male,Medium,1,70,Travel,10,1
U6383,33,Male,Medium,15,30,Electronics,6,1
U6384,34,Male,Low,19,30,Travel,1,1
U6385,30,Female,High,17,70,Electronics,10,1
U6386,58,Female,Medium,16,20,Electronics,10,1
U6387,60,Female,High,26,50,Clothing,9,1
U6388,35,Male,Low,23,40,Electronics,2,1
U6389,44,Female,High,19,30,Clothing,8,1
U6390,29,Male,Medium,29,80,Food,0,1
U6391,23,Female,Medium,5,20,Electronics,7,1
U6392,43,Male,Medium,4,70,Travel,9,1
U6393,34,Female,High,6,60,Travel,0,1
U6394,40,Female,Medium,29,50,Clothing,5,1
U6395,41,Female,Medium,18,80,Food,9,1
U6396,54,Female,High,9,50,Food,0,1
U6397,38,Male,Medium,9,50,Clothing,0,1
U6398,37,Male,High,19,80,Electronics,0,1
U6399,35,Female,Low,7,80,Entertainment,10,1
U6400,20,Female,Low,4,20,Health,10,1
U6401,22,Female,Low,4,50,Entertainment,10,1
U6402,18,Male,Low,28,60,Food,4,1
U6403,59,Female,High,2,30,Food,9,1
U6404,52,Female,High,25,20,Health,2,1
U6405,55,Male,High,30,80,Clothing,3,1
U6406,25,Male,Low,9,40,Electronics,3,0
U6407,19,Male,Medium,5,20,Travel,6,1
U6408,60,Male,Medium,1,60,Food,6,1
U6409,40,Female,Medium,6,10,Food,4,0
U6410,19,Female,Low,2,70,Health,0,1
U6411,26,Female,Low,2,70,Clothing,8,1
U6412,34,Female,High,30,70,Travel,4,1
U6413,57,Male,Medium,1,40,Clothing,6,1
U6414,25,Female,Low,23,30,Clothing,5,1
U6415,52,Female,Medium,27,80,Electronics,7,1
U6416,27,Female,Medium,6,30,Food,0,0
U6417,49,Female,High,20,10,Clothing,2,1
U6418,52,Male,Low,16,30,Electronics,8,1
U6419,39,Female,Medium,26,50,Travel,1,1
U6420,52,Male,Medium,26,50,Entertainment,9,1
U6421,47,Male,Low,25,10,Electronics,4,1
U6422,43,Female,High,13,30,Travel,1,0
U6423,37,Male,Low,5,30,Food,4,0
U6424,52,Male,High,5,70,Food,9,1
U6425,50,Male,Medium,9,50,Entertainment,7,1
U6426,53,Male,Low,10,10,Food,3,0
U6427,23,Female,Medium,22,70,Entertainment,2,1
U6428,45,Female,Medium,30,60,Travel,9,1
U6429,39,Female,High,30,40,Entertainment,8,1
U6430,19,Female,Medium,7,70,Entertainment,5,1
U6431,42,Male,High,10,10,Health,2,0
U6432,51,Female,Low,24,70,Food,6,1
U6433,34,Male,Medium,20,40,Travel,1,1
U6434,20,Male,Low,17,30,Entertainment,3,1
U6435,42,Male,High,24,20,Health,6,1
U6436,25,Female,Medium,16,50,Food,9,1
U6437,54,Male,Medium,28,80,Entertainment,5,1
U6438,60,Female,Medium,25,20,Electronics,7,1
U6439,23,Female,Low,9,60,Travel,9,1
U6440,60,Female,Low,6,60,Travel,5,1
U6441,43,Male,Low,9,10,Travel,10,1
U6442,21,Male,Low,4,20,Health,6,1
U6443,35,Female,High,22,50,Entertainment,4,1
U6444,35,Male,Medium,12,80,Travel,4,1
U6445,52,Male,High,14,40,Entertainment,0,0
U6446,43,Male,High,19,30,Entertainment,8,1
U6447,20,Female,High,10,50,Electronics,4,1
U6448,36,Female,High,8,60,Food,5,1
U6449,34,Female,Low,14,40,Health,7,1
U6450,33,Female,High,11,60,Travel,0,1
U6451,40,Female,Medium,17,50,Entertainment,0,1
U6452,43,Male,Low,21,50,Travel,7,1
U6453,42,Male,Medium,29,70,Travel,10,1
U6454,25,Male,Medium,16,80,Health,3,1
U6455,46,Female,Low,7,50,Electronics,3,1
U6456,19,Male,Medium,9,50,Travel,9,1
U6457,52,Male,Medium,6,40,Food,1,0
U6458,20,Male,Medium,12,70,Food,10,1
U6459,50,Female,High,19,20,Food,10,1
U6460,51,Female,Low,17,20,Electronics,4,1
U6461,28,Male,Medium,7,40,Travel,2,0
U6462,54,Female,High,20,40,Travel,8,1
U6463,45,Male,High,20,60,Entertainment,8,1
U6464,23,Female,High,1,10,Health,6,1
U6465,37,Female,Low,26,40,Electronics,4,1
U6466,43,Male,High,8,70,Travel,1,1
U6467,39,Male,High,5,30,Health,6,1
U6468,38,Female,High,13,40,Travel,2,0
U6469,49,Female,High,2,50,Electronics,8,1
U6470,29,Female,Low,17,70,Electronics,9,1
U6471,30,Male,Medium,23,30,Electronics,5,1
U6472,30,Male,Medium,15,80,Clothing,3,1
U6473,50,Female,High,16,50,Travel,9,1
U6474,20,Female,Low,27,70,Food,3,1
U6475,21,Male,High,29,20,Entertainment,9,1
U6476,49,Male,Low,15,40,Travel,10,1
U6477,44,Male,High,3,10,Health,0,0
U6478,27,Male,Low,7,70,Health,0,1
U6479,27,Female,Medium,17,60,Food,4,1
U6480,35,Male,High,26,20,Food,9,1
U6481,43,Female,High,15,20,Electronics,5,0
U6482,59,Female,Medium,8,80,Health,1,1
U6483,35,Female,Low,19,20,Travel,4,1
U6484,40,Female,High,6,80,Food,10,1
U6485,53,Male,High,10,80,Food,8,1
U6486,31,Male,Medium,21,80,Electronics,2,1
